,_id,name,followers,genres,popularity
627,7G6hXrjGpi6I7waNl4wxAk,J. Holiday,182162,"['bassline', 'dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'trap music', 'urban contemporary']",57
628,1Xfmvd48oOhEWkscWyEbh9,Lloyd,323101,"['crunk', 'dance pop', 'deep pop r&b', 'dirty south rap', 'dwn trap', 'hip hop', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'pop', 'pop christmas', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",65
629,6dROiL44pIQZVNZ6Bc0OJO,Pleasure P,138672,"['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'new jack swing', 'pop rap', 'r&b', 'trap music', 'urban contemporary']",57
630,6XwcepfAsPhrvwziGxhwju,Pretty Ricky,193022,"['crunk', 'dance pop', 'deep pop r&b', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'new jack swing', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",58
631,1goOx6gnQdUllLfSMsL4Rt,Marques Houston,110292,"['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",50
632,6gbGGM0E8Q1hE511psqxL0,Ray J,137620,"['alternative r&b', 'dance pop', 'deep pop r&b', 'dwn trap', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",58
633,20s0P9QLxGqKuCsGwFsp7w,Mario,334086,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",65
634,19Fi1Rj7kk8kyiwxpXy3yM,August Alsina,651558,"['dance pop', 'deep pop r&b', 'dwn trap', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",72
635,08p7B5OtcUuVblvkQIlBhJ,Tyrese,331006,"['dance pop', 'deep pop r&b', 'dirty south rap', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",57
636,4HgF4KnohByNElYid7iCNb,Bobby V.,107237,"['dance pop', 'deep pop r&b', 'dirty south rap', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",57
637,0AunegKKH2ys98aLxq8G1A,Avant,204118,"['crunk', 'dance pop', 'deep pop r&b', 'dirty south rap', 'hip pop', 'neo soul', 'new jack swing', 'pop christmas', 'pop rap', 'quiet storm', 'r&b', 'soul christmas', 'southern hip hop', 'urban contemporary']",56
638,7Aq8lpLMSt1Zxu56pe9bmp,Jagged Edge,257402,"['crunk', 'dance pop', 'deep pop r&b', 'dirty south rap', 'hip pop', 'neo soul', 'new jack swing', 'pop christmas', 'pop rap', 'quiet storm', 'r&b', 'soul christmas', 'southern hip hop', 'urban contemporary']",56
639,4RddZ3iHvSpGV4dvATac9X,Papa Roach,930888,"['alternative metal', 'alternative rock', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock', 'rock']",73
640,6KO6G41BBLTDNYOLefWTMU,P.O.D.,329799,"['alternative metal', 'alternative rock', 'christian alternative rock', 'christian rock', 'funk metal', 'funk rock', 'groove metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock', 'rock']",62
641,165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,897629,"['alternative metal', 'alternative rock', 'funk metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock', 'rock', 'wrestling']",71
642,5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,920490,"['alternative metal', 'alternative rock', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock']",71
643,2MqhkhX4npxDZ62ObR5ELO,Hoobastank,301113,"['alternative metal', 'alternative rock', 'emo', 'funk metal', 'nu metal', 'pop punk', 'pop rock', 'post-grunge', 'rap metal', 'rap rock']",63
644,49bzE5vRBRIota4qeHtQM8,Skillet,1022681,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock', 'nu metal', 'pop punk', 'post-grunge', 'rap metal']",73
645,0CEFCo8288kQU7mJi25s6E,Hollywood Undead,709938,"['alternative metal', 'nu metal', 'pixie', 'pop punk', 'post-grunge', 'punk christmas', 'rap metal', 'rap rock', 'screamo']",70
646,5KDIH2gF0VpelTqyQS7udb,Staind,449438,"['alternative metal', 'alternative rock', 'nu metal', 'pop rock', 'post-grunge', 'rap metal', 'rap rock', 'rock']",65
647,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,773957,"['alternative metal', 'alternative rock', 'heavy christmas', 'nu metal', 'pop punk', 'pop rock', 'post-grunge', 'rap metal', 'rock']",70
648,2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,1219333,"['alternative metal', 'canadian metal', 'nu metal', 'pop punk', 'post-grunge']",74
649,5nGIFgo0shDenQYSE0Sn7c,Evanescence,1206104,"['alternative metal', 'nu metal', 'pop', 'post-grunge', 'rap metal', 'rap rock', 'rock']",70
650,1UdQqCUR7RwB9YYJONwbdM,Trapt,196000,"['alternative metal', 'nu metal', 'pop punk', 'pop rock', 'post-grunge', 'rap metal', 'rap rock']",60
651,5eAWCfyUhZtHHtBdNk56l1,System Of A Down,1983084,"['alternative metal', 'alternative rock', 'funk rock', 'nu metal', 'post-grunge', 'rock']",76
652,3RNrq3jvMZxD9ZyoOZbQOD,Korn,1199507,"['alternative metal', 'alternative rock', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']",72
653,7rqJQQxuUOCk052MK5kLsH,Imminence,6401,[],42
654,70BYFdaZbEKbeauJ670ysI,Shinedown,716390,"['alternative metal', 'alternative rock', 'heavy christmas', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']",71
655,6B5c4sch27tWHAGdarpPaW,Seether,597706,"['alternative metal', 'alternative rock', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock']",68
656,0qT79UgT5tY4yudH9VfsdT,Sum 41,792724,"['alternative metal', 'nu metal', 'pop punk', 'pop rock', 'post-grunge', 'punk', 'rap rock']",70
657,0khzcQ6PQU5a6dl1Qss3pt,Lorrie Morgan,28343,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country gospel', 'country rock', 'nashville sound', 'traditional country']",41
658,3XlIhgydjvC4EniPFZT20j,Trisha Yearwood,86507,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country road']",51
659,6SFUC6ORDCIBqPssCBpeHT,Patty Loveless,34545,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country gospel', 'country rock', 'nashville sound', 'traditional country']",48
660,0HLOP0AdsaWe5Pt5TNueGC,Terri Clark,38300,"['canadian country', 'contemporary country', 'country', 'country christmas', 'country dawn', 'country road']",44
661,1SX44N5qjWuFcCK8WTO0c6,Pam Tillis,23310,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country rock', 'nashville sound', 'traditional country']",46
662,0aqrM7Fo3Ml66Kc5JAzmjt,Deana Carter,36363,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country road']",47
663,7MSTO40bsb3DOJQT6xLsIc,The Judds,49071,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country gospel', 'country rock', 'nashville sound', 'traditional country']",47
664,3IhWQSrLj8EJjdvjFTpCyo,Vince Gill,78085,"['contemporary country', 'country', 'country christmas', 'country road', 'country rock', 'nashville sound', 'traditional country']",62
665,4yiXkMbxDIZ3jgEG89NSC1,Wynonna,23410,"['contemporary country', 'country', 'country christmas', 'country dawn']",43
666,4AwLiAGc1rRLrCepj5rdTI,Collin Raye,33518,"['contemporary country', 'country', 'country christmas', 'country road', 'country rock', 'traditional country']",48
667,7dmeVSH4lJqxXU7C87dKIB,Tanya Tucker,51711,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'traditional country']",47
668,0svyIX7Xu3DVMkrOtB88i6,Diamond Rio,60637,"['contemporary country', 'country', 'country christmas', 'country road', 'country rock', 'outlaw country', 'texas country', 'traditional country']",52
669,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,258650,"['dwn trap', 'rap', 'southern hip hop', 'trap music']",77
670,5M0lbkGluOPXLeFjApw8r8,D.R.A.M.,254055,"['dwn trap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",76
671,1DvtabXAjfrMihPP6JQdHs,Shy Glizzy,100239,"['deep southern trap', 'deep trap', 'drill', 'dwn trap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",61
672,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,62043,"['trap music', 'underground hip hop']",62
673,1vSN1fsvrzpbttOYGsliDr,Tori Kelly,654200,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'r&b', 'teen pop', 'viral pop']",70
674,7blkMNJv8n9ceP9zlA4W2U,Shawn Hook,23120,['canadian pop'],49
675,2FwJwEswyIUAljqgjNSHgP,Snakehips,122557,"['edm', 'indie poptimism', 'pop', 'post-teen pop', 'tropical house']",77
676,2cFrymmkijnjDg9SS92EPM,Blackbear,385606,"['indie poptimism', 'pop', 'post-teen pop']",76
677,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,1161437,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",79
678,1BhWF9W2PngtPSyobKg0rP,Pia Mia,230746,"['dance pop', 'deep pop r&b', 'pop', 'post-teen pop', 'r&b', 'teen pop', 'tropical house', 'viral pop']",66
679,46GXASE9LHzyssNqKOInUu,Dawin,137312,['pop'],65
680,6Dd3NScHWwnW6obMFbl1BH,Daya,299127,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",77
681,3q9nybxzbSHsesDBHUlP4c,Coleman Hell,42437,['indie poptimism'],59
682,4IVAbR2w4JJNJDDRFP3E83,6LACK,161464,"['dwn trap', 'hip hop', 'indie r&b', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",74
683,7e1ICztHM2Sc4JNLxeMXYl,dvsn,107492,"['deep indie r&b', 'deep pop r&b', 'indie r&b', 'r&b', 'rap']",64
684,7mDU6nMUJnOSY2Hkjz5oqM,Roy Woods,142716,"['deep pop r&b', 'dwn trap', 'indie r&b', 'pop rap', 'r&b', 'rap', 'trap music', 'underground hip hop']",72
685,3jk39CGeaaSO3FPKNx1RUx,Syd,40202,"['deep indie r&b', 'escape room', 'hip hop', 'indie r&b', 'neo soul', 'r&b']",64
686,1c5SlzViAqsaB0kXygfSjh,JAHKOY,22967,"['deep indie r&b', 'deep pop r&b', 'indie r&b', 'r&b']",54
687,3Y7RZ31TRPVadSFVy1o8os,H.E.R.,40949,"['deep indie r&b', 'deep pop r&b', 'indie r&b']",59
688,6DpWtzfwV8fcwP6fXckDVu,Starrah,6012,['dwn trap'],65
689,0WjtdWS6su0f3jrW9aqEHl,Berhana,10109,"['deep indie r&b', 'indie r&b']",54
690,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,1104028,"['deep pop r&b', 'dwn trap', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap music']",77
691,20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,54508,"['deep indie r&b', 'indie r&b']",62
692,1ybINI1qPiFbwDXamRtwxD,Smino,27168,"['deep indie r&b', 'deep underground hip hop', 'indie r&b', 'rap', 'underground hip hop']",62
693,56tbeL5xhBPxby544GuK3E,Kevin Garrett,41524,"['deep indie r&b', 'indie anthem-folk', 'indie poptimism', 'indie r&b']",57
694,5RTLRtXjbXI2lSXc6jxlAz,Ravyn Lenae,12643,"['deep indie r&b', 'escape room', 'indie r&b']",54
695,07EcmJpfAday8xGkslfanE,Kevin Abstract,22901,"['escape room', 'indie r&b', 'underground hip hop']",51
696,1CoZyIx7UvdxT5c8UkMzHd,Jorja Smith,41609,"['deep indie r&b', 'escape room', 'indie r&b']",74
697,6HCkJzbswOIc7Qc5TJ1n5l,JMSN,55295,"['deep indie r&b', 'indie r&b']",56
698,3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,388189,"['big room', 'brostep', 'catstep', 'complextro', 'edm', 'electro house', 'electronic trap', 'progressive electro house', 'tropical house']",67
699,4pb4rqWSoGUgxm63xmJ8xc,Madeon,288057,"['alternative dance', 'big room', 'brostep', 'catstep', 'complextro', 'edm', 'electro house', 'electronic trap', 'filter house', 'indietronica', 'progressive electro house', 'tropical house']",65
700,0Cd6nHYwecCNM1sVEXKlYr,Krewella,390840,"['big room', 'brostep', 'catstep', 'dance pop', 'deep big room', 'edm', 'electro house', 'electronic trap', 'pop', 'tracestep']",64
701,6TQj5BFPooTa08A7pk8AQ1,Kaskade,371010,"['big room', 'brostep', 'chicago house', 'deep big room', 'deep tropical house', 'edm', 'electro house', 'electronic trap', 'house', 'progressive electro house', 'progressive house', 'tropical house', 'vocal house']",67
702,00sAT5YX8W3xNd1EuqyHw9,Dada Life,280751,"['big room', 'brostep', 'complextro', 'deep big room', 'edm', 'electro house', 'electronic trap', 'moombahton', 'progressive electro house', 'progressive house', 'tropical house']",55
703,521qvhdobR0GzhvU6TFw76,Tritonal,79382,"['big room', 'brostep', 'deep big room', 'deep tropical house', 'edm', 'electro house', 'indie poptimism', 'progressive electro house', 'progressive house', 'progressive trance', 'tracestep', 'trance', 'tropical house']",69
704,6fcTRFpz0yH79qSKfof7lp,Seven Lions,121663,"['bass trap', 'big room', 'brostep', 'catstep', 'chillstep', 'complextro', 'deep big room', 'edm', 'electro house', 'electronic trap', 'progressive electro house', 'progressive house', 'tracestep', 'tropical house', 'vapor twitch']",62
705,5fahUm8t5c0GIdeTq0ZaG8,Otto Knows,174050,"['big room', 'dance pop', 'deep big room', 'deep pop edm', 'deep tropical house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'swedish idol pop', 'tropical house']",63
706,0daugAjUgbJSqdlyYNwIbT,Vicetone,118491,"['big room', 'brostep', 'catstep', 'deep big room', 'deep tropical house', 'edm', 'electro house', 'progressive electro house', 'progressive house', 'tracestep', 'tropical house']",70
707,4xnMDfgEmXZEEDdITKcGuE,Audien,60410,"['big room', 'deep big room', 'deep tropical house', 'edm', 'electro house', 'electronic trap', 'indie poptimism', 'progressive electro house', 'progressive house', 'tropical house']",65
708,4uiMn2g0pgTrhN096QJhbp,Borgeous,141175,"['bass trap', 'big room', 'brostep', 'deep big room', 'deep tropical house', 'edm', 'electro house', 'electronic trap', 'house', 'progressive electro house', 'progressive house', 'sky room', 'tracestep', 'tropical house']",64
709,28ExwzUQsvgJooOI0X1mr3,Jay Rock,123064,"['alternative hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",66
710,3s8alQfNnY0roAHaJh7Xxt,Dom Kennedy,107309,"['dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop', 'west coast trap']",60
711,0Y4inQK6OespitzD6ijMwb,Freddie Gibbs,108852,"['alternative hip hop', 'dirty south rap', 'escape room', 'gangster rap', 'hardcore hip hop', 'hip hop', 'indie r&b', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",63
712,0A0FS04o6zMoto8OKPsDwY,YG,634934,"['dwn trap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",78
713,0Bvs8yPjrQSbmVIRqSg1Sp,Thompson Square,98256,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",50
714,03a5eVjzFyQlR4XyVSwt4t,Love and Theft,120949,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock']",54
715,6eKWqnckwdIlSnjaYgIyxv,Eli Young Band,246401,"['contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'pop rock', 'texas country']",61
716,3e7awlrlDSwF3iM0WBjGMp,Little Mix,1821511,"['dance pop', 'pop', 'post-teen pop', 'talent show']",82
717,2feDdbD5araYcm6JhFHHw7,Labrinth,415389,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'tropical house']",74
718,58MLl9nC29IXbE4nEtuoP2,Alex & Sierra,177700,"['channel pop', 'neo mellow', 'pop', 'post-teen pop', 'teen pop', 'viral pop']",66
719,5IHqlcCbQkyhWl0KmIwgeq,Louisa Johnson,65709,"['pop', 'post-teen pop']",65
720,3w6zswp5THsSKYLICUbDTZ,Gabrielle Aplin,246601,"['acoustic pop', 'folk-pop', 'indie anthem-folk', 'indie folk', 'neo mellow', 'neo-singer-songwriter', 'pop', 'viral pop']",65
721,40ELTAg7Kg6vbWnlyx2n9R,Lewis Watson,81720,"['folk-pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'neo mellow', 'pop']",59
722,2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,439434,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop', 'tropical house']",76
723,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,603929,"['dance pop', 'pop', 'post-teen pop', 'teen pop', 'viral pop']",72
724,0gadJ2b9A4SKsB1RFkBb66,Passenger,984927,"['folk-pop', 'indie folk', 'neo mellow', 'pop', 'pop rock', 'singer-songwriter', 'viral pop']",74
725,7KMqksf0UMdyA0UCf4R3ux,James Blunt,839151,"['neo mellow', 'pop', 'pop rock', 'viral pop']",74
726,6nfN5B7Jmi853SHa9106Hz,Mickey Guyton,13995,"['contemporary country', 'country road', 'modern country rock']",39
727,5iqStkZi6QmG8sgQZQrfGN,Danielle Bradbery,37200,"['contemporary country', 'country', 'modern country rock', 'viral pop']",47
728,2VDsDEKCdNm7c7Ve43Z9gw,Clare Dunn,12301,"['contemporary country', 'lift kit', 'modern country rock']",42
729,7io3MyhMxDZoBYXp4rlRFA,Chase Bryant,22584,"['contemporary country', 'country road', 'lift kit', 'modern country rock']",49
730,34Y0ldeyUv7jBvukWOGASO,Bobby Shmurda,314576,"['dwn trap', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",61
731,6z1cicLMt9XArxN10q7m8a,Travis Porter,219011,"['crunk', 'dirty south rap', 'dwn trap', 'gangster rap', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",62
732,7kFfY4UjNdNyaeUgLIEbIF,Dej Loaf,401384,"['deep pop r&b', 'detroit hip hop', 'dwn trap', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",67
733,1GhPHrq36VKCY3ucVaZCfo,The Chemical Brothers,508476,"['alternative dance', 'big beat', 'breakbeat', 'dance-punk', 'disco house', 'electronic', 'new rave', 'trip hop']",61
734,1gR0gsQYfi6joyO1dlp76N,Justice,523161,"['alternative dance', 'dance-punk', 'electro house', 'electronic', 'filter house', 'indietronica', 'new rave']",62
735,0UF7XLthtbSF2Eur7559oV,Kavinsky,336204,"['alternative dance', 'electronic', 'filter house', 'indietronica', 'new rave']",58
736,2fBURuq7FrlH6z5F92mpOl,Digitalism,131475,"['alternative dance', 'big beat', 'dance-punk', 'disco house', 'electro house', 'electronic', 'filter house', 'indietronica', 'new rave', 'synthpop']",53
737,0iui2Be5CP8EWxvHYsVspL,Breakbot,133999,"['alternative dance', 'disco house', 'filter house', 'indietronica', 'new rave', 'nu disco']",56
738,4YrKBkKSVeqDamzBPWVnSJ,Basement Jaxx,144401,"['alternative dance', 'big beat', 'disco house', 'electronic', 'house', 'new rave', 'trip hop', 'tropical house', 'uk garage', 'vocal house']",56
739,4Y7tXHSEejGu1vQ9bwDdXW,Fatboy Slim,327408,"['big beat', 'disco house', 'electronic']",61
740,5nPOO9iTcrs9k6yFffPxjH,Röyksopp,349634,"['alternative dance', 'disco house', 'downtempo', 'electronic', 'indietronica', 'new rave', 'synthpop', 'trip hop']",61
741,37uLId6Z5ZXCx19vuruvv5,Hot Chip,310888,"['alternative dance', 'chamber pop', 'chillwave', 'dance-punk', 'electronic', 'indie christmas', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'new rave', 'synthpop', 'trip hop']",61
742,2mV8aJphiSHYJf43DxL7Gt,Chromeo,179308,"['alternative dance', 'dance-punk', 'filter house', 'indietronica', 'new rave', 'nu disco', 'retro electro', 'synthpop']",55
743,2CIMQHirSU0MQqyYHq0eOx,deadmau5,1648000,"['big room', 'brostep', 'edm', 'electro house', 'progressive house', 'tropical house']",69
744,57dN52uHvrHOxijzpIgu3E,Ratatat,346720,"['alternative dance', 'brooklyn indie', 'electronic', 'indie pop', 'indietronica', 'new rave', 'synthpop']",67
745,1P6U1dCeHxPui5pIrGmndZ,Air,318057,"['alternative dance', 'downtempo', 'electronic', 'indietronica', 'new rave', 'synthpop', 'trip hop']",60
746,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,1808189,[],81
747,066X20Nz7iquqkkCW6Jxy6,LCD Soundsystem,341210,"['alternative dance', 'alternative rock', 'brooklyn indie', 'chamber pop', 'dance-punk', 'electronic', 'freak folk', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'neo-psychedelic', 'new rave', 'new wave', 'synthpop']",61
748,67hb7towEyKvt5Z8Bx306c,Empire of the Sun,551544,"['alternative dance', 'australian dance', 'dance-punk', 'indie pop', 'indietronica', 'new rave', 'synthpop']",67
749,6J7biCazzYhU3gM9j1wfid,Jamiroquai,612950,['electronic'],71
750,67tgMwUfnmqzYsNAtnP6YJ,Groove Armada,183481,"['acid jazz', 'alternative dance', 'big beat', 'disco house', 'electronic', 'new rave', 'nu jazz', 'nu skool breaks', 'trip hop', 'vocal house']",56
751,4M84umUNRbZy1mJleyyRM9,Vitalic,88895,"['alternative dance', 'big beat', 'dance-punk', 'electro house', 'electroclash', 'electronic', 'filter house', 'french indietronica', 'new rave', 'synthpop']",52
